id,event_id,event_pos,eventPos,map_instance,pre_param,pre_type
65141,65141,[183.79|54.33],[183.79|54.33],30014,2,2
65151,65151,[183.79|54.33],[183.79|54.33],30015,2,2
65161,65161,[183.79|54.33],[183.79|54.33],30016,2,2
65171,65171,[183.79|54.33],[183.79|54.33],30017,2,2
65181,65181,[183.79|54.33],[183.79|54.33],30018,2,2
65191,65191,[183.79|54.33],[183.79|54.33],30019,2,2
65201,65201,[183.79|54.33],[183.79|54.33],30020,2,2
66010,66010,[156.01|15.81],[156.01|15.81],31001,3,2
66020,66020,[156.01|15.81],[156.01|15.81],31002,3,2
66030,66030,[156.01|15.81],[156.01|15.81],31003,3,2
66040,66040,[156.01|15.81],[156.01|15.81],31004,3,2
66050,66050,[156.01|15.81],[156.01|15.81],31005,3,2
66060,66060,[156.01|15.81],[156.01|15.81],31006,3,2
66070,66070,[156.01|15.81],[156.01|15.81],31007,3,2
66080,66080,[156.01|15.81],[156.01|15.81],31008,3,2
66090,66090,[156.01|15.81],[156.01|15.81],31009,3,2
66100,66100,[156.01|15.81],[156.01|15.81],31010,3,2
66110,66110,[156.01|15.81],[156.01|15.81],31011,3,2
66120,66120,[156.01|15.81],[156.01|15.81],31012,3,2
66130,66130,[156.01|15.81],[156.01|15.81],31013,3,2
66140,66140,[156.01|15.81],[156.01|15.81],31014,3,2
66150,66150,[156.01|15.81],[156.01|15.81],31015,3,2
66160,66160,[156.01|15.81],[156.01|15.81],31016,3,2
66170,66170,[156.01|15.81],[156.01|15.81],31017,3,2
66180,66180,[156.01|15.81],[156.01|15.81],31018,3,2
66190,66190,[156.01|15.81],[156.01|15.81],31019,3,2
66200,66200,[156.01|15.81],[156.01|15.81],31020,3,2
66011,66011,[156.09|6.77],[156.09|6.77],31001,2,2
66021,66021,[156.09|6.77],[156.09|6.77],31002,2,2
66031,66031,[156.09|6.77],[156.09|6.77],31003,2,2
66041,66041,[156.09|6.77],[156.09|6.77],31004,2,2
66051,66051,[156.09|6.77],[156.09|6.77],31005,2,2
66061,66061,[156.09|6.77],[156.09|6.77],31006,2,2
66071,66071,[156.09|6.77],[156.09|6.77],31007,2,2
66081,66081,[156.09|6.77],[156.09|6.77],31008,2,2
66091,66091,[156.09|6.77],[156.09|6.77],31009,2,2
66101,66101,[156.09|6.77],[156.09|6.77],31010,2,2
66111,66111,[156.09|6.77],[156.09|6.77],31011,2,2
66121,66121,[156.09|6.77],[156.09|6.77],31012,2,2
66131,66131,[156.09|6.77],[156.09|6.77],31013,2,2
66141,66141,[156.09|6.77],[156.09|6.77],31014,2,2
66151,66151,[156.09|6.77],[156.09|6.77],31015,2,2
66161,66161,[156.09|6.77],[156.09|6.77],31016,2,2
66171,66171,[156.09|6.77],[156.09|6.77],31017,2,2
66181,66181,[156.09|6.77],[156.09|6.77],31018,2,2
66191,66191,[156.09|6.77],[156.09|6.77],31019,2,2
66201,66201,[156.09|6.77],[156.09|6.77],31020,2,2
67010,67010,[-43.37|-11.07],[-43.37|-11.07],32001,3,2
67020,67020,[-43.37|-11.07],[-43.37|-11.07],32002,3,2
67030,67030,[-43.37|-11.07],[-43.37|-11.07],32003,3,2
67040,67040,[-43.37|-11.07],[-43.37|-11.07],32004,3,2
67050,67050,[-43.37|-11.07],[-43.37|-11.07],32005,3,2
67060,67060,[-43.37|-11.07],[-43.37|-11.07],32006,3,2
67070,67070,[-43.37|-11.07],[-43.37|-11.07],32007,3,2
67080,67080,[-43.37|-11.07],[-43.37|-11.07],32008,3,2
67090,67090,[-43.37|-11.07],[-43.37|-11.07],32009,3,2
67100,67100,[-43.37|-11.07],[-43.37|-11.07],32010,3,2
67110,67110,[-43.37|-11.07],[-43.37|-11.07],32011,3,2
67120,67120,[-43.37|-11.07],[-43.37|-11.07],32012,3,2
67130,67130,[-43.37|-11.07],[-43.37|-11.07],32013,3,2
67140,67140,[-43.37|-11.07],[-43.37|-11.07],32014,3,2
67150,67150,[-43.37|-11.07],[-43.37|-11.07],32015,3,2
67160,67160,[-43.37|-11.07],[-43.37|-11.07],32016,3,2
67170,67170,[-43.37|-11.07],[-43.37|-11.07],32017,3,2
67180,67180,[-43.37|-11.07],[-43.37|-11.07],32018,3,2
67190,67190,[-43.37|-11.07],[-43.37|-11.07],32019,3,2
67200,67200,[-43.37|-11.07],[-43.37|-11.07],32020,3,2
67011,67011,[-48.86|-19.87],[-48.86|-19.87],32001,2,2
67021,67021,[-48.86|-19.87],[-48.86|-19.87],32002,2,2
67031,67031,[-48.86|-19.87],[-48.86|-19.87],32003,2,2
67041,67041,[-48.86|-19.87],[-48.86|-19.87],32004,2,2
67051,67051,[-48.86|-19.87],[-48.86|-19.87],32005,2,2
67061,67061,[-48.86|-19.87],[-48.86|-19.87],32006,2,2
67071,67071,[-48.86|-19.87],[-48.86|-19.87],32007,2,2
67081,67081,[-48.86|-19.87],[-48.86|-19.87],32008,2,2
67091,67091,[-48.86|-19.87],[-48.86|-19.87],32009,2,2
67101,67101,[-48.86|-19.87],[-48.86|-19.87],32010,2,2
67111,67111,[-48.86|-19.87],[-48.86|-19.87],32011,2,2
67121,67121,[-48.86|-19.87],[-48.86|-19.87],32012,2,2
67131,67131,[-48.86|-19.87],[-48.86|-19.87],32013,2,2
67141,67141,[-48.86|-19.87],[-48.86|-19.87],32014,2,2
67151,67151,[-48.86|-19.87],[-48.86|-19.87],32015,2,2
67161,67161,[-48.86|-19.87],[-48.86|-19.87],32016,2,2
67171,67171,[-48.86|-19.87],[-48.86|-19.87],32017,2,2
67181,67181,[-48.86|-19.87],[-48.86|-19.87],32018,2,2
67191,67191,[-48.86|-19.87],[-48.86|-19.87],32019,2,2
67201,67201,[-48.86|-19.87],[-48.86|-19.87],32020,2,2
64010,64010,[19.22|-56.32],[19.22|-56.32],33001,,4
64020,64020,[19.22|-56.32],[19.22|-56.32],33002,,4
64030,64030,[19.22|-56.32],[19.22|-56.32],33003,,4
64040,64040,[19.22|-56.32],[19.22|-56.32],33004,,4
64050,64050,[19.22|-56.32],[19.22|-56.32],33005,,4
64060,64060,[19.22|-56.32],[19.22|-56.32],33006,,4
64070,64070,[19.22|-56.32],[19.22|-56.32],33007,,4
64080,64080,[19.22|-56.32],[19.22|-56.32],33008,,4
64090,64090,[19.22|-56.32],[19.22|-56.32],33009,,4
64100,64100,[19.22|-56.32],[19.22|-56.32],33010,,4
64110,64110,[19.22|-56.32],[19.22|-56.32],33011,,4
64120,64120,[19.22|-56.32],[19.22|-56.32],33012,,4
64130,64130,[19.22|-56.32],[19.22|-56.32],33013,,4
64140,64140,[19.22|-56.32],[19.22|-56.32],33014,,4
64150,64150,[19.22|-56.32],[19.22|-56.32],33015,,4
64160,64160,[19.22|-56.32],[19.22|-56.32],33016,,4
64170,64170,[19.22|-56.32],[19.22|-56.32],33017,,4
64180,64180,[19.22|-56.32],[19.22|-56.32],33018,,4
64190,64190,[19.22|-56.32],[19.22|-56.32],33019,,4
64200,64200,[19.22|-56.32],[19.22|-56.32],33020,,4
