id,group_id,hero_attr,heroAttrs,level,player_attr,playerAttrs,power
2012303,20123,[37|360],[37|360],3,,[],1584
2013303,20133,[38|360],[38|360],3,,[],1584
2014303,20143,[15|150],[15|150],3,,[],1584
2015303,20153,[33|240],[33|240],3,,[],1584
2016303,20163,[34|240],[34|240],3,,[],1584
2017303,20173,,[],3,[1002|360],[1002|360],1584
2018303,20183,,[],3,[1076|360],[1076|360],1584
2019303,20193,,[],3,[1018|120],[1018|120],1584
2020303,20203,,[],3,[1093|24000],[1093|24000],1584
2021303,20213,,[],3,[1093|24000],[1093|24000],1584
2022303,20223,,[],3,[1061|120],[1061|120],1584
2023303,20233,,[],3,[57|30],[57|30],1584
2024303,20243,,[],3,[1075|3000],[1075|3000],1584
2025303,20253,[10104|1800],[10104|1800],3,,[],1584
1001304,10013,,[],4,[1012|320],[1012|320],2112
1002304,10023,,[],4,[1013|320],[1013|320],2112
1003304,10033,,[],4,[1014|320],[1014|320],2112
1004304,10043,,[],4,[1072|320],[1072|320],2112
1005304,10053,,[],4,[1004|320],[1004|320],2112
1006304,10063,,[],4,[1005|320],[1005|320],2112
1007304,10073,,[],4,[1006|320],[1006|320],2112
1008304,10083,,[],4,[1001|240],[1001|240],2112
1009304,10093,,[],4,[1033|320],[1033|320],2112
1010304,10103,,[],4,[1034|320],[1034|320],2112
1011304,10113,,[],4,[1022|320],[1022|320],2112
1012304,10123,,[],4,[1016|320],[1016|320],2112
2001304,20013,[10103|800],[10103|800],4,,[],2112
2002304,20023,[10103|800],[10103|800],4,,[],2112
2003304,20033,[8|320],[8|320],4,,[],2112
2004304,20043,[10|640],[10|640],4,,[],2112
2005304,20053,[9|320],[9|320],4,,[],2112
2006304,20063,[12|320],[12|320],4,,[],2112
2007304,20073,[13|320],[13|320],4,,[],2112
2008304,20083,[16|320],[16|320],4,,[],2112
2009304,20093,[17|320],[17|320],4,,[],2112
2010304,20103,[20|480],[20|480],4,,[],2112
2011304,20113,[21|480],[21|480],4,,[],2112
2012304,20123,[37|480],[37|480],4,,[],2112
2013304,20133,[38|480],[38|480],4,,[],2112
2014304,20143,[15|200],[15|200],4,,[],2112
2015304,20153,[33|320],[33|320],4,,[],2112
2016304,20163,[34|320],[34|320],4,,[],2112
2017304,20173,,[],4,[1002|480],[1002|480],2112
2018304,20183,,[],4,[1076|480],[1076|480],2112
2019304,20193,,[],4,[1018|160],[1018|160],2112
2020304,20203,,[],4,[1093|32000],[1093|32000],2112
2021304,20213,,[],4,[1093|32000],[1093|32000],2112
2022304,20223,,[],4,[1061|160],[1061|160],2112
2023304,20233,,[],4,[57|40],[57|40],2112
2024304,20243,,[],4,[1075|4000],[1075|4000],2112
2025304,20253,[10104|2400],[10104|2400],4,,[],2112
1001305,10013,,[],5,[1012|400],[1012|400],2640
1002305,10023,,[],5,[1013|400],[1013|400],2640
1003305,10033,,[],5,[1014|400],[1014|400],2640
1004305,10043,,[],5,[1072|400],[1072|400],2640
1005305,10053,,[],5,[1004|400],[1004|400],2640
1006305,10063,,[],5,[1005|400],[1005|400],2640
1007305,10073,,[],5,[1006|400],[1006|400],2640
1008305,10083,,[],5,[1001|300],[1001|300],2640
1009305,10093,,[],5,[1033|400],[1033|400],2640
1010305,10103,,[],5,[1034|400],[1034|400],2640
1011305,10113,,[],5,[1022|400],[1022|400],2640
1012305,10123,,[],5,[1016|400],[1016|400],2640
2001305,20013,[10103|1000],[10103|1000],5,,[],2640
2002305,20023,[10103|1000],[10103|1000],5,,[],2640
2003305,20033,[8|400],[8|400],5,,[],2640
2004305,20043,[10|800],[10|800],5,,[],2640
2005305,20053,[9|400],[9|400],5,,[],2640
2006305,20063,[12|400],[12|400],5,,[],2640
2007305,20073,[13|400],[13|400],5,,[],2640
2008305,20083,[16|400],[16|400],5,,[],2640
2009305,20093,[17|400],[17|400],5,,[],2640
2010305,20103,[20|600],[20|600],5,,[],2640
2011305,20113,[21|600],[21|600],5,,[],2640
2012305,20123,[37|600],[37|600],5,,[],2640
2013305,20133,[38|600],[38|600],5,,[],2640
2014305,20143,[15|250],[15|250],5,,[],2640
2015305,20153,[33|400],[33|400],5,,[],2640
2016305,20163,[34|400],[34|400],5,,[],2640
2017305,20173,,[],5,[1002|600],[1002|600],2640
2018305,20183,,[],5,[1076|600],[1076|600],2640
2019305,20193,,[],5,[1018|200],[1018|200],2640
2020305,20203,,[],5,[1093|40000],[1093|40000],2640
2021305,20213,,[],5,[1093|40000],[1093|40000],2640
2022305,20223,,[],5,[1061|200],[1061|200],2640
2023305,20233,,[],5,[57|50],[57|50],2640
2024305,20243,,[],5,[1075|5000],[1075|5000],2640
2025305,20253,[10104|3000],[10104|3000],5,,[],2640
1001306,10013,,[],6,[1012|480],[1012|480],3168
1002306,10023,,[],6,[1013|480],[1013|480],3168
1003306,10033,,[],6,[1014|480],[1014|480],3168
1004306,10043,,[],6,[1072|480],[1072|480],3168
1005306,10053,,[],6,[1004|480],[1004|480],3168
1006306,10063,,[],6,[1005|480],[1005|480],3168
1007306,10073,,[],6,[1006|480],[1006|480],3168
1008306,10083,,[],6,[1001|360],[1001|360],3168
1009306,10093,,[],6,[1033|480],[1033|480],3168
1010306,10103,,[],6,[1034|480],[1034|480],3168
1011306,10113,,[],6,[1022|480],[1022|480],3168
1012306,10123,,[],6,[1016|480],[1016|480],3168
2001306,20013,[10103|1200],[10103|1200],6,,[],3168
2002306,20023,[10103|1200],[10103|1200],6,,[],3168
2003306,20033,[8|480],[8|480],6,,[],3168
2004306,20043,[10|960],[10|960],6,,[],3168
2005306,20053,[9|480],[9|480],6,,[],3168
2006306,20063,[12|480],[12|480],6,,[],3168
2007306,20073,[13|480],[13|480],6,,[],3168
2008306,20083,[16|480],[16|480],6,,[],3168
2009306,20093,[17|480],[17|480],6,,[],3168
2010306,20103,[20|720],[20|720],6,,[],3168
2011306,20113,[21|720],[21|720],6,,[],3168
2012306,20123,[37|720],[37|720],6,,[],3168
2013306,20133,[38|720],[38|720],6,,[],3168
2014306,20143,[15|300],[15|300],6,,[],3168
2015306,20153,[33|480],[33|480],6,,[],3168
2016306,20163,[34|480],[34|480],6,,[],3168
2017306,20173,,[],6,[1002|720],[1002|720],3168
2018306,20183,,[],6,[1076|720],[1076|720],3168
2019306,20193,,[],6,[1018|240],[1018|240],3168
2020306,20203,,[],6,[1093|48000],[1093|48000],3168
2021306,20213,,[],6,[1093|48000],[1093|48000],3168
2022306,20223,,[],6,[1061|240],[1061|240],3168
2023306,20233,,[],6,[57|60],[57|60],3168
2024306,20243,,[],6,[1075|6000],[1075|6000],3168
2025306,20253,[10104|3600],[10104|3600],6,,[],3168
1001307,10013,,[],7,[1012|560],[1012|560],3696
1002307,10023,,[],7,[1013|560],[1013|560],3696
1003307,10033,,[],7,[1014|560],[1014|560],3696
1004307,10043,,[],7,[1072|560],[1072|560],3696
1005307,10053,,[],7,[1004|560],[1004|560],3696
1006307,10063,,[],7,[1005|560],[1005|560],3696
1007307,10073,,[],7,[1006|560],[1006|560],3696
1008307,10083,,[],7,[1001|420],[1001|420],3696
1009307,10093,,[],7,[1033|560],[1033|560],3696
1010307,10103,,[],7,[1034|560],[1034|560],3696
1011307,10113,,[],7,[1022|560],[1022|560],3696
1012307,10123,,[],7,[1016|560],[1016|560],3696
2001307,20013,[10103|1400],[10103|1400],7,,[],3696
2002307,20023,[10103|1400],[10103|1400],7,,[],3696
2003307,20033,[8|560],[8|560],7,,[],3696
2004307,20043,[10|1120],[10|1120],7,,[],3696
2005307,20053,[9|560],[9|560],7,,[],3696
2006307,20063,[12|560],[12|560],7,,[],3696
2007307,20073,[13|560],[13|560],7,,[],3696
2008307,20083,[16|560],[16|560],7,,[],3696
2009307,20093,[17|560],[17|560],7,,[],3696
2010307,20103,[20|840],[20|840],7,,[],3696
2011307,20113,[21|840],[21|840],7,,[],3696
2012307,20123,[37|840],[37|840],7,,[],3696
2013307,20133,[38|840],[38|840],7,,[],3696
2014307,20143,[15|350],[15|350],7,,[],3696
2015307,20153,[33|560],[33|560],7,,[],3696
2016307,20163,[34|560],[34|560],7,,[],3696
2017307,20173,,[],7,[1002|840],[1002|840],3696
2018307,20183,,[],7,[1076|840],[1076|840],3696
2019307,20193,,[],7,[1018|280],[1018|280],3696
2020307,20203,,[],7,[1093|56000],[1093|56000],3696
2021307,20213,,[],7,[1093|56000],[1093|56000],3696
2022307,20223,,[],7,[1061|280],[1061|280],3696
2023307,20233,,[],7,[57|70],[57|70],3696
2024307,20243,,[],7,[1075|7000],[1075|7000],3696
2025307,20253,[10104|4200],[10104|4200],7,,[],3696
1001308,10013,,[],8,[1012|640],[1012|640],4224
1002308,10023,,[],8,[1013|640],[1013|640],4224
1003308,10033,,[],8,[1014|640],[1014|640],4224
1004308,10043,,[],8,[1072|640],[1072|640],4224
1005308,10053,,[],8,[1004|640],[1004|640],4224
1006308,10063,,[],8,[1005|640],[1005|640],4224
1007308,10073,,[],8,[1006|640],[1006|640],4224
1008308,10083,,[],8,[1001|480],[1001|480],4224
1009308,10093,,[],8,[1033|640],[1033|640],4224
1010308,10103,,[],8,[1034|640],[1034|640],4224
1011308,10113,,[],8,[1022|640],[1022|640],4224
1012308,10123,,[],8,[1016|640],[1016|640],4224
2001308,20013,[10103|1600],[10103|1600],8,,[],4224
2002308,20023,[10103|1600],[10103|1600],8,,[],4224
2003308,20033,[8|640],[8|640],8,,[],4224
2004308,20043,[10|1280],[10|1280],8,,[],4224
2005308,20053,[9|640],[9|640],8,,[],4224
2006308,20063,[12|640],[12|640],8,,[],4224
2007308,20073,[13|640],[13|640],8,,[],4224
2008308,20083,[16|640],[16|640],8,,[],4224
2009308,20093,[17|640],[17|640],8,,[],4224
2010308,20103,[20|960],[20|960],8,,[],4224
2011308,20113,[21|960],[21|960],8,,[],4224
2012308,20123,[37|960],[37|960],8,,[],4224
2013308,20133,[38|960],[38|960],8,,[],4224
2014308,20143,[15|400],[15|400],8,,[],4224
2015308,20153,[33|640],[33|640],8,,[],4224
2016308,20163,[34|640],[34|640],8,,[],4224
2017308,20173,,[],8,[1002|960],[1002|960],4224
2018308,20183,,[],8,[1076|960],[1076|960],4224
2019308,20193,,[],8,[1018|320],[1018|320],4224
2020308,20203,,[],8,[1093|64000],[1093|64000],4224
2021308,20213,,[],8,[1093|64000],[1093|64000],4224
2022308,20223,,[],8,[1061|320],[1061|320],4224
2023308,20233,,[],8,[57|80],[57|80],4224
2024308,20243,,[],8,[1075|8000],[1075|8000],4224
2025308,20253,[10104|4800],[10104|4800],8,,[],4224
1001309,10013,,[],9,[1012|720],[1012|720],4752
1002309,10023,,[],9,[1013|720],[1013|720],4752
1003309,10033,,[],9,[1014|720],[1014|720],4752
1004309,10043,,[],9,[1072|720],[1072|720],4752
1005309,10053,,[],9,[1004|720],[1004|720],4752
1006309,10063,,[],9,[1005|720],[1005|720],4752
1007309,10073,,[],9,[1006|720],[1006|720],4752
1008309,10083,,[],9,[1001|540],[1001|540],4752
1009309,10093,,[],9,[1033|720],[1033|720],4752
1010309,10103,,[],9,[1034|720],[1034|720],4752
1011309,10113,,[],9,[1022|720],[1022|720],4752
1012309,10123,,[],9,[1016|720],[1016|720],4752
2001309,20013,[10103|1800],[10103|1800],9,,[],4752
2002309,20023,[10103|1800],[10103|1800],9,,[],4752
2003309,20033,[8|720],[8|720],9,,[],4752
2004309,20043,[10|1440],[10|1440],9,,[],4752
2005309,20053,[9|720],[9|720],9,,[],4752
2006309,20063,[12|720],[12|720],9,,[],4752
2007309,20073,[13|720],[13|720],9,,[],4752
2008309,20083,[16|720],[16|720],9,,[],4752
2009309,20093,[17|720],[17|720],9,,[],4752
2010309,20103,[20|1080],[20|1080],9,,[],4752
2011309,20113,[21|1080],[21|1080],9,,[],4752
2012309,20123,[37|1080],[37|1080],9,,[],4752
2013309,20133,[38|1080],[38|1080],9,,[],4752
2014309,20143,[15|450],[15|450],9,,[],4752
2015309,20153,[33|720],[33|720],9,,[],4752
2016309,20163,[34|720],[34|720],9,,[],4752
2017309,20173,,[],9,[1002|1080],[1002|1080],4752
2018309,20183,,[],9,[1076|1080],[1076|1080],4752
2019309,20193,,[],9,[1018|360],[1018|360],4752
2020309,20203,,[],9,[1093|72000],[1093|72000],4752
2021309,20213,,[],9,[1093|72000],[1093|72000],4752
2022309,20223,,[],9,[1061|360],[1061|360],4752
2023309,20233,,[],9,[57|90],[57|90],4752
2024309,20243,,[],9,[1075|9000],[1075|9000],4752
2025309,20253,[10104|5400],[10104|5400],9,,[],4752
1001310,10013,,[],10,[1012|800],[1012|800],5280
1002310,10023,,[],10,[1013|800],[1013|800],5280
1003310,10033,,[],10,[1014|800],[1014|800],5280
1004310,10043,,[],10,[1072|800],[1072|800],5280
1005310,10053,,[],10,[1004|800],[1004|800],5280
1006310,10063,,[],10,[1005|800],[1005|800],5280
1007310,10073,,[],10,[1006|800],[1006|800],5280
1008310,10083,,[],10,[1001|600],[1001|600],5280
1009310,10093,,[],10,[1033|800],[1033|800],5280
1010310,10103,,[],10,[1034|800],[1034|800],5280
1011310,10113,,[],10,[1022|800],[1022|800],5280
1012310,10123,,[],10,[1016|800],[1016|800],5280
2001310,20013,[10103|2000],[10103|2000],10,,[],5280
2002310,20023,[10103|2000],[10103|2000],10,,[],5280
2003310,20033,[8|800],[8|800],10,,[],5280
2004310,20043,[10|1600],[10|1600],10,,[],5280
2005310,20053,[9|800],[9|800],10,,[],5280
2006310,20063,[12|800],[12|800],10,,[],5280
2007310,20073,[13|800],[13|800],10,,[],5280
2008310,20083,[16|800],[16|800],10,,[],5280
2009310,20093,[17|800],[17|800],10,,[],5280
2010310,20103,[20|1200],[20|1200],10,,[],5280
2011310,20113,[21|1200],[21|1200],10,,[],5280
2012310,20123,[37|1200],[37|1200],10,,[],5280
2013310,20133,[38|1200],[38|1200],10,,[],5280
2014310,20143,[15|500],[15|500],10,,[],5280
2015310,20153,[33|800],[33|800],10,,[],5280
2016310,20163,[34|800],[34|800],10,,[],5280
2017310,20173,,[],10,[1002|1200],[1002|1200],5280
2018310,20183,,[],10,[1076|1200],[1076|1200],5280
2019310,20193,,[],10,[1018|400],[1018|400],5280
2020310,20203,,[],10,[1093|80000],[1093|80000],5280
2021310,20213,,[],10,[1093|80000],[1093|80000],5280
2022310,20223,,[],10,[1061|400],[1061|400],5280
2023310,20233,,[],10,[57|100],[57|100],5280
2024310,20243,,[],10,[1075|10000],[1075|10000],5280
2025310,20253,[10104|6000],[10104|6000],10,,[],5280
1001401,10014,,[],1,[1012|100],[1012|100],660
1002401,10024,,[],1,[1013|100],[1013|100],660
1003401,10034,,[],1,[1014|100],[1014|100],660
1004401,10044,,[],1,[1072|100],[1072|100],660
1005401,10054,,[],1,[1004|100],[1004|100],660
1006401,10064,,[],1,[1005|100],[1005|100],660
1007401,10074,,[],1,[1006|100],[1006|100],660
1008401,10084,,[],1,[1001|75],[1001|75],660
1009401,10094,,[],1,[1033|100],[1033|100],660
1010401,10104,,[],1,[1034|100],[1034|100],660
1011401,10114,,[],1,[1022|100],[1022|100],660
1012401,10124,,[],1,[1016|100],[1016|100],660
2001401,20014,[10103|250],[10103|250],1,,[],660
2002401,20024,[10103|250],[10103|250],1,,[],660
2003401,20034,[8|90],[8|90],1,,[],660
2004401,20044,[10|180],[10|180],1,,[],660
2005401,20054,[9|90],[9|90],1,,[],660
2006401,20064,[12|90],[12|90],1,,[],660
2007401,20074,[13|90],[13|90],1,,[],660
2008401,20084,[16|90],[16|90],1,,[],660
2009401,20094,[17|90],[17|90],1,,[],660
2010401,20104,[20|150],[20|150],1,,[],660
2011401,20114,[21|150],[21|150],1,,[],660
2012401,20124,[37|150],[37|150],1,,[],660
2013401,20134,[38|150],[38|150],1,,[],660
2014401,20144,[15|50],[15|50],1,,[],660
2015401,20154,[33|90],[33|90],1,,[],660
2016401,20164,[34|90],[34|90],1,,[],660
2017401,20174,,[],1,[1002|150],[1002|150],660
2018401,20184,,[],1,[1076|150],[1076|150],660
2019401,20194,,[],1,[1018|50],[1018|50],660
2020401,20204,,[],1,[1093|9000],[1093|9000],660
2021401,20214,,[],1,[1093|9000],[1093|9000],660
2022401,20224,,[],1,[1061|50],[1061|50],660
2023401,20234,,[],1,[57|13],[57|13],660
2024401,20244,,[],1,[1075|1250],[1075|1250],660
2025401,20254,[10104|750],[10104|750],1,,[],660
1001402,10014,,[],2,[1012|200],[1012|200],1320
1002402,10024,,[],2,[1013|200],[1013|200],1320
1003402,10034,,[],2,[1014|200],[1014|200],1320
1004402,10044,,[],2,[1072|200],[1072|200],1320
1005402,10054,,[],2,[1004|200],[1004|200],1320
1006402,10064,,[],2,[1005|200],[1005|200],1320
1007402,10074,,[],2,[1006|200],[1006|200],1320
1008402,10084,,[],2,[1001|150],[1001|150],1320
1009402,10094,,[],2,[1033|200],[1033|200],1320
1010402,10104,,[],2,[1034|200],[1034|200],1320
1011402,10114,,[],2,[1022|200],[1022|200],1320
1012402,10124,,[],2,[1016|200],[1016|200],1320
2001402,20014,[10103|500],[10103|500],2,,[],1320
2002402,20024,[10103|500],[10103|500],2,,[],1320
2003402,20034,[8|180],[8|180],2,,[],1320
2004402,20044,[10|360],[10|360],2,,[],1320
2005402,20054,[9|180],[9|180],2,,[],1320
2006402,20064,[12|180],[12|180],2,,[],1320
2007402,20074,[13|180],[13|180],2,,[],1320
2008402,20084,[16|180],[16|180],2,,[],1320
2009402,20094,[17|180],[17|180],2,,[],1320
2010402,20104,[20|300],[20|300],2,,[],1320
2011402,20114,[21|300],[21|300],2,,[],1320
2012402,20124,[37|300],[37|300],2,,[],1320
2013402,20134,[38|300],[38|300],2,,[],1320
2014402,20144,[15|100],[15|100],2,,[],1320
2015402,20154,[33|180],[33|180],2,,[],1320
2016402,20164,[34|180],[34|180],2,,[],1320
2017402,20174,,[],2,[1002|300],[1002|300],1320
2018402,20184,,[],2,[1076|300],[1076|300],1320
2019402,20194,,[],2,[1018|100],[1018|100],1320
2020402,20204,,[],2,[1093|18000],[1093|18000],1320
2021402,20214,,[],2,[1093|18000],[1093|18000],1320
2022402,20224,,[],2,[1061|100],[1061|100],1320
2023402,20234,,[],2,[57|25],[57|25],1320
2024402,20244,,[],2,[1075|2500],[1075|2500],1320
2025402,20254,[10104|1500],[10104|1500],2,,[],1320
1001403,10014,,[],3,[1012|300],[1012|300],1980
1002403,10024,,[],3,[1013|300],[1013|300],1980
1003403,10034,,[],3,[1014|300],[1014|300],1980
1004403,10044,,[],3,[1072|300],[1072|300],1980
1005403,10054,,[],3,[1004|300],[1004|300],1980
1006403,10064,,[],3,[1005|300],[1005|300],1980
1007403,10074,,[],3,[1006|300],[1006|300],1980
1008403,10084,,[],3,[1001|225],[1001|225],1980
1009403,10094,,[],3,[1033|300],[1033|300],1980
1010403,10104,,[],3,[1034|300],[1034|300],1980
1011403,10114,,[],3,[1022|300],[1022|300],1980
1012403,10124,,[],3,[1016|300],[1016|300],1980
2001403,20014,[10103|750],[10103|750],3,,[],1980
2002403,20024,[10103|750],[10103|750],3,,[],1980
2003403,20034,[8|270],[8|270],3,,[],1980
2004403,20044,[10|540],[10|540],3,,[],1980
2005403,20054,[9|270],[9|270],3,,[],1980
2006403,20064,[12|270],[12|270],3,,[],1980
2007403,20074,[13|270],[13|270],3,,[],1980
2008403,20084,[16|270],[16|270],3,,[],1980
2009403,20094,[17|270],[17|270],3,,[],1980
2010403,20104,[20|450],[20|450],3,,[],1980
2011403,20114,[21|450],[21|450],3,,[],1980
2012403,20124,[37|450],[37|450],3,,[],1980
2013403,20134,[38|450],[38|450],3,,[],1980
2014403,20144,[15|150],[15|150],3,,[],1980
2015403,20154,[33|270],[33|270],3,,[],1980
2016403,20164,[34|270],[34|270],3,,[],1980
2017403,20174,,[],3,[1002|450],[1002|450],1980
2018403,20184,,[],3,[1076|450],[1076|450],1980
2019403,20194,,[],3,[1018|150],[1018|150],1980
2020403,20204,,[],3,[1093|27000],[1093|27000],1980
2021403,20214,,[],3,[1093|27000],[1093|27000],1980
2022403,20224,,[],3,[1061|150],[1061|150],1980
2023403,20234,,[],3,[57|38],[57|38],1980
2024403,20244,,[],3,[1075|3750],[1075|3750],1980
2025403,20254,[10104|2250],[10104|2250],3,,[],1980
1001404,10014,,[],4,[1012|400],[1012|400],2640
1002404,10024,,[],4,[1013|400],[1013|400],2640
1003404,10034,,[],4,[1014|400],[1014|400],2640
1004404,10044,,[],4,[1072|400],[1072|400],2640
1005404,10054,,[],4,[1004|400],[1004|400],2640
1006404,10064,,[],4,[1005|400],[1005|400],2640
1007404,10074,,[],4,[1006|400],[1006|400],2640
1008404,10084,,[],4,[1001|300],[1001|300],2640
1009404,10094,,[],4,[1033|400],[1033|400],2640
1010404,10104,,[],4,[1034|400],[1034|400],2640
1011404,10114,,[],4,[1022|400],[1022|400],2640
1012404,10124,,[],4,[1016|400],[1016|400],2640
2001404,20014,[10103|1000],[10103|1000],4,,[],2640
2002404,20024,[10103|1000],[10103|1000],4,,[],2640
2003404,20034,[8|360],[8|360],4,,[],2640
2004404,20044,[10|720],[10|720],4,,[],2640
2005404,20054,[9|360],[9|360],4,,[],2640
2006404,20064,[12|360],[12|360],4,,[],2640
2007404,20074,[13|360],[13|360],4,,[],2640
2008404,20084,[16|360],[16|360],4,,[],2640
2009404,20094,[17|360],[17|360],4,,[],2640
2010404,20104,[20|600],[20|600],4,,[],2640
2011404,20114,[21|600],[21|600],4,,[],2640
2012404,20124,[37|600],[37|600],4,,[],2640
2013404,20134,[38|600],[38|600],4,,[],2640
2014404,20144,[15|200],[15|200],4,,[],2640
2015404,20154,[33|360],[33|360],4,,[],2640
2016404,20164,[34|360],[34|360],4,,[],2640
2017404,20174,,[],4,[1002|600],[1002|600],2640
2018404,20184,,[],4,[1076|600],[1076|600],2640
2019404,20194,,[],4,[1018|200],[1018|200],2640
2020404,20204,,[],4,[1093|36000],[1093|36000],2640
2021404,20214,,[],4,[1093|36000],[1093|36000],2640
2022404,20224,,[],4,[1061|200],[1061|200],2640
2023404,20234,,[],4,[57|50],[57|50],2640
2024404,20244,,[],4,[1075|5000],[1075|5000],2640
2025404,20254,[10104|3000],[10104|3000],4,,[],2640
1001405,10014,,[],5,[1012|500],[1012|500],3300
1002405,10024,,[],5,[1013|500],[1013|500],3300
1003405,10034,,[],5,[1014|500],[1014|500],3300
1004405,10044,,[],5,[1072|500],[1072|500],3300
1005405,10054,,[],5,[1004|500],[1004|500],3300
1006405,10064,,[],5,[1005|500],[1005|500],3300
1007405,10074,,[],5,[1006|500],[1006|500],3300
1008405,10084,,[],5,[1001|375],[1001|375],3300
1009405,10094,,[],5,[1033|500],[1033|500],3300
1010405,10104,,[],5,[1034|500],[1034|500],3300
